file,error,schema_version,race_date,race_time_local,venue,race_number,race_code,race_class,distance_m,runner_count,level_depth_k,market_id,commission_rate,total_snapshots,pre_race_snapshots,in_play_snapshots,pre_race_duration_secs,avg_snapshot_interval_secs,secs_to_off_at_capture_start,secs_to_off_at_last_pre_race,pre_race_window_secs,total_matched_at_start,total_matched_at_off,total_matched_final,liquidity_growth_ratio,fav_runner_idx,fav_price_start,fav_price_end,fav_price_drift_pct,fav_spread_pct_mean,fav_spread_pct_max,fav_traded_vol_total,ob_imbalance_mean_std,ob_imbalance_max_std,microprice_null_rate_mean,mean_ret_std_5s,field_spread_pct_mean,field_spread_pct_median,track_surface_null_rate,track_condition_null_rate,prob_implied_null_rate,secs_since_last_trade_null_rate,back_overround_mean,back_overround_final,lay_overround_mean,result_closed,result_winner_idx,result_winner_selids,winner_was_favourite,checks_passed,checks_total,is_suitable
2026-01-23_AlbionPark_Race2_1.253026432.parquet,,1.3.1,2026-01-23,03:58:00,Albion Park,2,Harness,Pace M,2138.0,6,3,1.253026432,0.05,685,455,230,605.8,1.33,566.8,-39.0,605.8,385.0,12583.0,17128.0,44.49,4.0,2.8,3.05,8.93,9.3,19.64,5399.0,0.2905,0.4073,0.1667,0.004635,11.68,9.52,1.0,1.0,0.1667,0.1667,103.58,110.43,94.05,1,3.0,19483468,0.0,8,9,False
2026-01-23_AlbionPark_Race3_1.253026435.parquet,,1.3.1,2026-01-23,04:33:00,Albion Park,3,Harness,Trot S,2138.0,10,3,1.253026435,0.05,755,514,241,684.5,1.33,634.8,-49.7,684.5,61.0,17921.0,21488.0,352.26,2.0,2.42,2.22,8.26,8.76,44.14,9077.0,0.2993,0.4156,0.0,0.006556,93.31,25.81,1.0,1.0,0.0,0.0,108.5,113.41,89.67,1,2.0,94100890,1.0,8,9,False
2026-01-23_AlbionPark_Race4_1.253026438.parquet,,1.3.1,2026-01-23,05:13:00,Albion Park,4,Harness,Pace M,1660.0,10,3,1.253026438,0.05,757,561,196,747.1,1.33,655.6,-91.5,747.1,43.0,11486.0,18390.0,427.67,3.0,3.8,3.4,10.53,17.66,68.42,4072.0,0.3043,0.3744,0.0,0.005087,106.68,21.74,1.0,1.0,0.0,0.0,110.24,110.17,83.38,1,3.0,40520163,1.0,8,9,False
2026-01-23_AlbionPark_Race5_1.253026441.parquet,,1.3.1,2026-01-23,05:53:00,Albion Park,5,Harness,Trot S,2138.0,10,3,1.253026441,0.05,531,531,0,706.7,1.33,648.1,-58.6,706.7,59.0,13243.0,13243.0,224.46,3.0,2.94,3.8,29.25,10.62,22.45,2157.0,0.2942,0.4853,0.009,0.005228,106.97,18.17,1.0,1.0,0.0,0.0,109.07,104.28,88.91,1,9.0,61115197,0.0,8,9,False
2026-01-23_AlbionPark_Race6_1.253026444.parquet,,1.3.1,2026-01-23,06:33:00,Albion Park,6,Harness,Pace M,2138.0,11,3,1.253026444,0.05,801,618,183,823.0,1.33,654.7,-168.3,823.0,65.0,14139.0,17621.0,271.09,2.0,3.7,5.8,56.76,41.23,132.76,3085.0,0.3384,0.5363,0.0001,0.004878,135.52,36.36,1.0,1.0,0.0,0.0,113.33,115.82,82.84,1,2.0,40021939,1.0,8,9,False
2026-01-23_AlbionPark_Race7_1.253026447.parquet,,1.3.1,2026-01-23,07:07:00,Albion Park,7,Harness,Pace M,1660.0,9,3,1.253026447,0.05,693,522,171,695.4,1.33,649.7,-45.7,695.4,70.0,10900.0,17268.0,246.69,0.0,2.92,2.96,1.37,13.14,37.87,3189.0,0.297,0.3645,0.0,0.00625,155.87,23.81,1.0,1.0,0.0,0.0,109.3,113.74,86.34,1,0.0,38553646,1.0,8,9,False
2026-01-23_AlexandraPark_Race1_1.253023384.parquet,,1.3.1,2026-01-23,04:13:00,Alexandra Park,1,Harness,Trot S,2200.0,5,3,1.253023384,0.05,596,563,33,749.8,1.33,656.5,-93.2,749.8,26.0,2284.0,2360.0,90.77,3.0,2.56,3.45,34.77,101.38,179.28,852.0,0.3259,0.3433,0.0,0.006394,79.66,73.68,1.0,1.0,0.0,0.0,119.47,103.59,69.16,0,-1.0,,,6,9,False
2026-01-23_AlexandraPark_Race2_1.253023386.parquet,,1.3.1,2026-01-23,04:48:00,Alexandra Park,2,Harness,Pace M,2200.0,10,3,1.253023386,0.05,774,525,249,699.3,1.33,654.9,-44.4,699.3,0.0,1017.0,1493.0,1493.0,3.0,2.8,3.15,12.5,21.35,79.49,206.0,0.2363,0.4174,0.0097,0.004447,641.09,161.54,1.0,1.0,0.0,0.0,126.11,126.21,71.84,0,-1.0,,,6,9,False
2026-01-23_AlexandraPark_Race3_1.253023388.parquet,,1.3.1,2026-01-23,05:15:00,Alexandra Park,3,Harness,Pace M,1700.0,7,3,1.253023388,0.05,693,503,190,669.7,1.33,655.4,-14.3,669.7,0.0,1343.0,1450.0,1450.0,6.0,2.46,2.58,4.88,54.41,160.16,489.0,0.2408,0.3567,0.0,0.004265,465.45,179.07,1.0,1.0,0.0,0.0,120.82,108.42,62.15,0,-1.0,,,6,9,False
2026-01-23_AlexandraPark_Race4_1.253023390.parquet,,1.3.1,2026-01-23,05:48:00,Alexandra Park,4,Harness,Trot S,2200.0,9,3,1.253023390,0.05,753,502,251,668.2,1.33,648.1,-20.1,668.2,0.0,762.0,815.0,815.0,3.0,3.3,3.2,3.03,27.79,82.2,170.0,0.2208,0.3353,0.0,0.003648,320.15,119.35,1.0,1.0,0.0,0.0,125.99,109.83,64.8,1,0.0,94061219,0.0,7,9,False
2026-01-23_AlexandraPark_Race5_1.253023392.parquet,,1.3.1,2026-01-23,06:13:00,Alexandra Park,5,Harness,Pace M,1700.0,7,3,1.253023392,0.05,632,448,184,596.2,1.33,579.2,-17.0,596.2,5.0,1533.0,1587.0,317.4,2.0,2.42,3.05,26.03,99.57,450.0,357.0,0.3053,0.5113,0.0006,0.005092,271.15,90.61,1.0,1.0,0.0,0.0,119.53,128.48,69.4,0,-1.0,,,6,9,False
2026-01-23_AlexandraPark_Race6_1.253023394.parquet,,1.3.1,2026-01-23,06:40:00,Alexandra Park,6,Harness,Trot S,2200.0,8,3,1.253023394,0.05,735,477,258,670.4,1.41,654.6,-15.8,670.4,0.0,2824.0,2996.0,2996.0,1.0,1.84,1.95,5.98,13.48,39.77,1544.0,0.2607,0.7089,0.125,0.00755,202.44,82.98,1.0,1.0,0.125,0.125,113.19,105.93,80.36,0,-1.0,,,6,9,False
2026-01-23_AlexandraPark_Race7_1.253023396.parquet,,1.3.1,2026-01-23,07:05:00,Alexandra Park,7,Harness,Pace M,1700.0,6,3,1.253023396,0.05,487,487,0,652.5,1.34,649.5,-3.0,652.5,0.0,387.0,387.0,387.0,4.0,1.95,1.96,0.51,43.73,104.08,71.0,0.2629,0.3566,0.0,0.001548,306.79,98.72,1.0,1.0,0.0,0.0,122.4,115.11,69.1,0,-1.0,,,5,9,False
2026-01-23_AlexandraPark_Race8_1.253023398.parquet,,1.3.1,2026-01-23,07:38:00,Alexandra Park,8,Harness,Pace M,1700.0,6,3,1.253023398,0.05,689,506,183,673.9,1.33,652.7,-21.2,673.9,1.0,2698.0,2808.0,2808.0,4.0,1.89,1.78,5.82,47.52,121.62,1081.0,0.3165,0.4054,0.0,0.005786,106.19,66.67,1.0,1.0,0.0,0.0,115.17,111.56,74.26,1,2.0,94061226,0.0,7,9,False
2026-01-23_Busselton_Race1_1.253026514.parquet,,1.3.1,2026-01-23,10:14:00,Busselton,1,Harness,Pace S,2400.0,6,3,1.253026514,0.05,801,515,286,685.9,1.33,657.0,-28.9,685.9,998.0,22814.0,26199.0,26.25,0.0,1.87,1.69,9.63,5.26,20.0,17773.0,0.3439,0.4586,0.0,0.005639,12.44,9.52,1.0,1.0,0.0,0.0,102.79,102.62,95.1,1,0.0,23574576,1.0,9,9,True
2026-01-23_Busselton_Race2_1.253026516.parquet,,1.3.1,2026-01-23,10:46:00,Busselton,2,Harness,Pace S,2030.0,7,3,1.253026516,0.05,770,529,241,704.7,1.33,658.5,-46.2,704.7,2.0,12964.0,16361.0,8180.5,1.0,2.72,3.3,21.32,24.51,72.79,5051.0,0.3163,0.39,0.0,0.004929,97.9,17.39,1.0,1.0,0.0,0.0,110.14,103.99,88.16,0,-1.0,,,7,9,False
2026-01-23_Busselton_Race3_1.253026518.parquet,,1.3.1,2026-01-23,11:20:00,Busselton,3,Harness,Pace S,2030.0,8,3,1.253026518,0.05,738,502,236,668.3,1.33,650.0,-18.3,668.3,0.0,25376.0,30318.0,30318.0,0.0,3.35,2.98,11.04,7.66,31.34,8685.0,0.3287,0.3707,0.0,0.007589,47.84,13.33,1.0,1.0,0.0,0.0,107.7,109.01,90.13,1,7.0,19006253,0.0,9,9,True
2026-01-23_Busselton_Race4_1.253026520.parquet,,1.3.1,2026-01-23,11:49:00,Busselton,4,Harness,Pace S,2680.0,8,3,1.253026520,0.05,847,533,314,709.8,1.33,651.3,-58.5,709.8,180.0,27816.0,32250.0,179.17,6.0,2.68,3.5,30.6,20.86,94.03,4796.0,0.3413,0.411,0.0,0.007199,80.49,12.5,1.0,1.0,0.0,0.0,106.53,105.9,89.33,1,7.0,18543833,0.0,8,9,False
2026-01-23_Busselton_Race5_1.253026522.parquet,,1.3.1,2026-01-23,12:15:00,Busselton,5,Harness,Pace S,2030.0,8,3,1.253026522,0.05,514,514,0,684.5,1.33,656.0,-28.4,684.5,39.0,24232.0,24232.0,621.33,5.0,2.86,3.9,36.36,11.85,53.85,3132.0,0.2906,0.4335,0.125,0.006166,26.4,12.12,1.0,1.0,0.125,0.125,106.09,107.34,90.4,0,-1.0,,,7,9,False
2026-01-23_Canterbury_Race1_1.253016777.parquet,,1.3.1,2026-01-23,07:00:00,Canterbury,1,Flat,CL3,1200.0,16,3,1.253016777,0.05,610,610,0,814.9,1.34,656.9,-158.0,814.9,3881.0,63137.0,63137.0,16.27,4.0,2.34,2.38,1.71,2.93,8.8,33117.0,0.218,0.4381,0.375,0.007935,22.02,9.09,1.0,1.0,0.375,0.375,103.44,105.91,96.54,1,4.0,81517334,1.0,8,9,False
2026-01-23_Canterbury_Race2_1.253016786.parquet,,1.3.1,2026-01-23,07:30:00,Canterbury,2,Flat,3yo,1100.0,8,3,1.253016786,0.05,607,509,98,677.9,1.33,653.2,-24.7,677.9,6030.0,82736.0,88927.0,14.75,5.0,2.34,2.38,1.71,3.69,12.61,55785.0,0.266,0.4609,0.25,0.004419,9.26,6.94,1.0,1.0,0.25,0.25,102.0,103.13,96.16,1,5.0,94136931,1.0,9,9,True
2026-01-23_Canterbury_Race3_1.253016795.parquet,,1.3.1,2026-01-23,08:00:00,Canterbury,3,Flat,Mdn,1250.0,8,3,1.253016795,0.05,623,514,109,684.3,1.33,649.5,-34.8,684.3,6935.0,71036.0,84223.0,12.14,5.0,2.2,2.14,2.73,2.22,5.77,40793.0,0.2578,0.4358,0.25,0.006505,15.7,5.88,1.0,1.0,0.25,0.25,101.56,101.05,97.48,1,5.0,93788943,1.0,9,9,True
2026-01-23_Canterbury_Race4_1.253016804.parquet,,1.3.1,2026-01-23,08:30:00,Canterbury,4,Flat,Mdn,1250.0,9,3,1.253016804,0.05,614,506,108,673.8,1.33,649.0,-24.8,673.8,10113.0,109518.0,121262.0,11.99,1.0,1.81,1.61,11.05,2.0,6.21,82343.0,0.2083,0.4581,0.3333,0.007518,13.05,4.88,1.0,1.0,0.3333,0.3333,101.84,104.15,98.3,0,-1.0,,,7,9,False
2026-01-23_Canterbury_Race5_1.253016813.parquet,,1.3.1,2026-01-23,09:00:00,Canterbury,5,Flat,Hcap,1550.0,10,3,1.253016813,0.05,488,488,0,649.4,1.33,595.6,-53.9,649.4,5038.0,62458.0,62458.0,12.4,3.0,3.0,3.45,15.0,3.9,6.56,21896.0,0.2195,0.3795,0.3,0.003732,7.96,7.14,1.0,1.0,0.3,0.3,102.69,101.3,96.89,1,2.0,73443444,0.0,9,9,True
2026-01-23_Canterbury_Race6_1.253016822.parquet,,1.3.1,2026-01-23,09:30:00,Canterbury,6,Flat,Hcap,1900.0,11,3,1.253016822,0.05,704,528,176,707.5,1.34,650.5,-57.0,707.5,2318.0,75368.0,85139.0,36.73,8.0,2.64,3.15,19.32,3.07,10.61,19017.0,0.2785,0.4117,0.0909,0.004987,12.85,8.33,1.0,1.0,0.0909,0.0909,102.04,100.12,96.32,1,8.0,82115951,1.0,9,9,True
2026-01-23_Canterbury_Race7_1.253016831.parquet,,1.3.1,2026-01-23,10:00:00,Canterbury,7,Flat,Hcap,1100.0,12,3,1.253016831,0.05,828,732,96,975.5,1.33,656.5,-319.0,975.5,4639.0,124672.0,131241.0,28.29,5.0,4.2,4.2,0.0,4.59,17.78,18089.0,0.2052,0.3648,0.3333,0.005105,6.87,4.76,1.0,1.0,0.3333,0.3333,102.18,102.7,97.29,1,0.0,69576775,0.0,7,9,False
2026-01-23_Emerald_Race4_1.253013835.parquet,,1.3.1,2026-01-23,03:42:00,Emerald,4,Flat,Hcap,1280.0,9,3,1.253013835,0.05,639,522,117,695.0,1.33,598.2,-96.8,695.0,4056.0,65292.0,72445.0,17.86,1.0,2.64,3.4,28.79,1.58,5.97,31109.0,0.2425,0.3431,0.1111,0.003993,7.41,7.41,1.0,1.0,0.1111,0.1111,102.01,101.82,97.77,1,5.0,51332919,0.0,9,9,True
2026-01-23_Emerald_Race5_1.253013839.parquet,,1.3.1,2026-01-23,04:17:00,Emerald,5,Flat,Hcap,1615.0,9,3,1.253013839,0.05,678,525,153,699.2,1.33,658.1,-41.1,699.2,3786.0,37027.0,45131.0,11.92,3.0,4.2,3.95,5.95,5.17,11.36,6567.0,0.2952,0.475,0.1111,0.002881,6.4,6.9,1.0,1.0,0.1111,0.1111,102.11,102.23,96.57,1,1.0,93496865,0.0,9,9,True
2026-01-23_Emerald_Race6_1.253013843.parquet,,1.3.1,2026-01-23,04:55:00,Emerald,6,Flat,CL3,1000.0,9,3,1.253013843,0.05,594,509,85,677.9,1.33,653.8,-24.1,677.9,2531.0,51516.0,55926.0,22.1,1.0,3.5,3.4,2.86,3.35,10.29,16097.0,0.2122,0.3397,0.2222,0.004617,13.07,5.33,1.0,1.0,0.2222,0.2222,101.96,101.99,97.32,1,0.0,76053637,0.0,9,9,True
2026-01-23_Emerald_Race7_1.253013847.parquet,,1.3.1,2026-01-23,05:35:00,Emerald,7,Flat,Hcap,1000.0,12,3,1.253013847,0.05,649,561,88,747.3,1.33,654.7,-92.6,747.3,2499.0,58057.0,69798.0,27.93,6.0,2.46,2.94,19.51,2.1,9.49,25469.0,0.2168,0.3993,0.25,0.005658,10.59,8.0,1.0,1.0,0.25,0.25,102.31,100.65,97.58,1,6.0,54439795,1.0,9,9,True
2026-01-23_Emerald_Race8_1.253013851.parquet,,1.3.1,2026-01-23,06:15:00,Emerald,8,Flat,Hcap,1280.0,11,3,1.253013851,0.05,624,624,0,831.3,1.33,649.9,-181.4,831.3,1674.0,44263.0,44263.0,26.44,3.0,2.98,2.86,4.03,3.99,13.11,17555.0,0.2332,0.4953,0.1818,0.004602,17.57,7.69,1.0,1.0,0.1818,0.1818,102.71,105.63,96.7,1,1.0,94136424,0.0,9,9,True
2026-01-23_Geraldton_Race1_1.253011886.parquet,,1.3.1,2026-01-23,06:27:00,Geraldton,1,Flat,Mdn,1400.0,13,3,1.253011886,0.05,535,535,0,712.6,1.33,649.5,-63.1,712.6,3319.0,62110.0,62110.0,18.71,5.0,2.42,2.3,4.96,4.75,15.52,28328.0,0.3071,0.525,0.015,0.004514,54.72,11.76,1.0,1.0,0.0,0.0,103.6,108.65,96.36,1,4.0,4178352,0.0,9,9,True
2026-01-23_Geraldton_Race2_1.253011890.parquet,,1.3.1,2026-01-23,07:04:00,Geraldton,2,Flat,Mdn,1200.0,12,3,1.253011890,0.05,529,529,0,705.8,1.34,619.6,-86.2,705.8,4640.0,33126.0,33126.0,7.14,7.0,2.74,2.4,12.41,3.04,8.82,21141.0,0.2714,0.4424,0.0,0.004234,18.25,10.0,1.0,1.0,0.0,0.0,102.8,102.45,97.14,1,5.0,39657714,0.0,9,9,True
2026-01-23_Geraldton_Race3_1.253011894.parquet,,1.3.1,2026-01-23,07:34:00,Geraldton,3,Flat,Hcap,1200.0,9,3,1.253011894,0.05,674,566,108,753.6,1.33,652.9,-100.7,753.6,3882.0,38004.0,44659.0,11.5,0.0,4.2,4.9,16.67,4.28,9.52,7464.0,0.2411,0.3429,0.1111,0.003804,8.55,4.55,1.0,1.0,0.1111,0.1111,101.95,101.76,97.23,1,3.0,5525543,0.0,9,9,True
2026-01-23_Geraldton_Race4_1.253011898.parquet,,1.3.1,2026-01-23,08:04:00,Geraldton,4,Flat,CL5,1200.0,10,3,1.253011898,0.05,698,594,104,791.3,1.33,649.2,-142.1,791.3,1721.0,64208.0,69984.0,40.66,0.0,2.52,2.98,18.25,5.27,23.33,26514.0,0.2489,0.3754,0.1,0.006027,27.38,9.52,1.0,1.0,0.1,0.1,103.22,101.67,96.38,1,3.0,82117578,0.0,9,9,True
2026-01-23_Geraldton_Race5_1.253011902.parquet,,1.3.1,2026-01-23,08:34:00,Geraldton,5,Flat,Hcap,1900.0,11,3,1.253011902,0.05,595,595,0,792.5,1.33,649.0,-143.5,792.5,2803.0,50226.0,50226.0,17.92,2.0,2.52,2.36,6.35,2.21,12.71,22487.0,0.2478,0.4314,0.0,0.004705,23.22,8.7,1.0,1.0,0.0,0.0,102.59,109.65,96.46,1,4.0,66510712,0.0,9,9,True
2026-01-23_Geraldton_Race6_1.253011906.parquet,,1.3.1,2026-01-23,09:04:00,Geraldton,6,Flat,CL1,1100.0,11,3,1.253011906,0.05,554,554,0,737.5,1.33,655.5,-82.0,737.5,2813.0,46826.0,46826.0,16.65,4.0,2.96,2.56,13.51,4.58,19.79,17561.0,0.2306,0.4333,0.0937,0.00641,37.96,8.47,1.0,1.0,0.0909,0.0909,102.71,104.67,96.85,1,4.0,83605094,1.0,9,9,True
2026-01-23_Geraldton_Race7_1.253011910.parquet,,1.3.1,2026-01-23,09:34:00,Geraldton,7,Flat,CL2,1400.0,12,3,1.253011910,0.05,657,532,125,711.3,1.34,648.5,-62.8,711.3,2920.0,36925.0,42845.0,14.67,1.0,3.3,3.15,4.55,3.42,6.35,14923.0,0.258,0.4944,0.0833,0.003907,15.57,9.62,1.0,1.0,0.0833,0.0833,102.8,102.05,96.65,1,1.0,74265770,1.0,9,9,True
2026-01-23_GloucesterPark_Race1_1.253026402.parquet,,1.3.1,2026-01-23,10:26:00,Gloucester Park,1,Harness,Pace M,2130.0,11,3,1.253026402,0.05,769,542,227,721.4,1.33,653.4,-68.1,721.4,55.0,43620.0,47713.0,867.51,5.0,2.2,1.75,20.45,10.32,30.0,22742.0,0.344,0.5137,0.0975,0.008981,228.87,68.42,1.0,1.0,0.0,0.0,112.06,115.09,92.09,1,5.0,94104863,1.0,8,9,False
2026-01-23_GloucesterPark_Race2_1.253026405.parquet,,1.3.1,2026-01-23,10:56:00,Gloucester Park,2,Harness,Pace M,2130.0,11,3,1.253026405,0.05,510,510,0,678.8,1.33,648.0,-30.8,678.8,57.0,19449.0,19449.0,341.21,5.0,5.3,5.3,0.0,13.41,47.17,4803.0,0.3286,0.4036,0.0,0.006522,118.09,20.75,1.0,1.0,0.0,0.0,111.5,116.68,86.31,1,10.0,94104864,0.0,7,9,False
2026-01-23_GloucesterPark_Race3_1.253026408.parquet,,1.3.1,2026-01-23,11:31:00,Gloucester Park,3,Harness,Pace M,2130.0,11,3,1.253026408,0.05,557,557,0,744.7,1.34,655.6,-89.1,744.7,1524.0,34913.0,34913.0,22.91,2.0,1.81,1.36,24.86,3.51,16.91,27039.0,0.3488,0.5606,0.0194,0.011425,109.29,26.67,1.0,1.0,0.0,0.0,109.41,120.86,94.42,1,2.0,42576082,1.0,9,9,True
2026-01-23_GloucesterPark_Race4_1.253026411.parquet,,1.3.1,2026-01-23,12:00:00,Gloucester Park,4,Harness,Pace M,2130.0,11,3,1.253026411,0.05,558,558,0,743.1,1.33,646.3,-96.8,743.1,217.0,17200.0,17200.0,79.26,4.0,2.7,3.3,22.22,22.08,103.85,5920.0,0.3694,0.4731,0.02,0.006546,102.84,20.0,1.0,1.0,0.0,0.0,108.59,117.82,88.09,1,1.0,93021753,0.0,8,9,False
2026-01-23_GloucesterPark_Race5_1.253026414.parquet,,1.3.1,2026-01-23,12:25:00,Gloucester Park,5,Harness,Pace M,1730.0,9,3,1.253026414,0.05,762,572,190,761.8,1.33,651.3,-110.5,761.8,303.0,29426.0,34096.0,112.53,5.0,1.9,1.82,4.21,5.73,12.43,22025.0,0.3452,0.5593,0.0,0.007118,66.02,21.74,1.0,1.0,0.0,0.0,106.58,115.06,92.12,1,7.0,66519369,0.0,9,9,True
2026-01-23_GloucesterPark_Race6_1.253026417.parquet,,1.3.1,2026-01-23,12:50:00,Gloucester Park,6,Harness,Pace M,2130.0,10,3,1.253026417,0.05,779,545,234,725.8,1.33,655.7,-70.0,725.8,844.0,36130.0,39869.0,47.24,0.0,1.82,2.08,14.29,4.48,29.2,20637.0,0.3361,0.4975,0.1774,0.010348,160.44,54.55,1.0,1.0,0.0,0.0,108.38,113.91,93.17,1,0.0,57812937,1.0,9,9,True
2026-01-23_GloucesterPark_Race7_1.253026420.parquet,,1.3.1,2026-01-23,13:17:00,Gloucester Park,7,Harness,Pace M,1730.0,7,3,1.253026420,0.05,564,564,0,751.0,1.33,654.9,-96.1,751.0,531.0,29664.0,29664.0,55.86,6.0,1.94,2.16,11.34,4.52,21.9,16083.0,0.3296,0.434,0.0,0.007016,58.6,15.38,1.0,1.0,0.0,0.0,106.75,107.77,96.88,1,4.0,66583564,0.0,9,9,True
2026-01-23_GloucesterPark_Race8_1.253026423.parquet,,1.3.1,2026-01-23,13:50:00,Gloucester Park,8,Harness,Pace S,2503.0,8,3,1.253026423,0.05,783,505,278,672.4,1.33,653.1,-19.2,672.4,1206.0,18073.0,25609.0,21.23,0.0,1.78,1.61,9.55,5.53,11.6,13561.0,0.355,0.4885,0.0,0.006944,52.3,35.71,1.0,1.0,0.0,0.0,109.38,116.12,92.83,1,5.0,52417824,0.0,9,9,True
2026-01-23_GloucesterPark_Race9_1.253026426.parquet,,1.3.1,2026-01-23,14:15:00,Gloucester Park,9,Harness,Pace M,1730.0,10,3,1.253026426,0.05,567,567,0,755.1,1.33,658.0,-97.0,755.1,13.0,8110.0,8110.0,623.85,5.0,2.9,4.3,48.28,46.6,113.04,1398.0,0.3466,0.4355,0.0044,0.003915,243.58,87.5,1.0,1.0,0.0,0.0,113.69,112.03,74.17,1,5.0,64091840,1.0,8,9,False
2026-01-23_GoldCoast_Race1_1.253017708.parquet,,1.3.1,2026-01-23,07:38:00,Gold Coast,1,Flat,Mdn,1400.0,15,3,1.253017708,0.05,628,508,120,676.5,1.33,652.7,-23.8,676.5,3025.0,49024.0,61239.0,20.24,4.0,2.64,2.64,0.0,2.5,8.82,24369.0,0.1675,0.3428,0.4404,0.005098,15.3,8.33,1.0,1.0,0.4,0.4,102.66,101.49,97.11,1,4.0,1038621,1.0,7,9,False
2026-01-23_GoldCoast_Race2_1.253017712.parquet,,1.3.1,2026-01-23,08:08:00,Gold Coast,2,Flat,Mdn,1100.0,15,3,1.253017712,0.05,615,522,93,695.3,1.33,649.7,-45.5,695.3,8130.0,102391.0,110670.0,13.61,0.0,2.62,1.97,24.81,1.29,3.1,48393.0,0.1702,0.4359,0.4,0.005952,14.64,8.33,1.0,1.0,0.4,0.4,102.16,102.39,98.1,1,3.0,92996534,0.0,8,9,False
2026-01-23_GoldCoast_Race3_1.253017716.parquet,,1.3.1,2026-01-23,08:38:00,Gold Coast,3,Flat,CL3,1200.0,8,3,1.253017716,0.05,618,516,102,686.9,1.33,648.9,-38.0,686.9,3794.0,33097.0,41951.0,11.06,6.0,3.5,4.0,14.29,4.15,10.14,9848.0,0.2916,0.4282,0.0,0.003316,10.95,4.88,1.0,1.0,0.0,0.0,102.56,101.97,97.88,1,4.0,70323007,0.0,9,9,True
2026-01-23_GoldCoast_Race4_1.253017720.parquet,,1.3.1,2026-01-23,09:08:00,Gold Coast,4,Flat,3yo,1200.0,19,3,1.253017720,0.05,520,520,0,692.3,1.33,656.1,-36.2,692.3,6048.0,107431.0,107431.0,17.76,4.0,2.52,1.88,25.4,4.54,14.29,59619.0,0.1738,0.3762,0.3684,0.006294,28.15,8.7,1.0,1.0,0.3684,0.3684,102.28,101.71,95.29,1,10.0,94136796,0.0,8,9,False
2026-01-23_GoldCoast_Race5_1.253017724.parquet,,1.3.1,2026-01-23,09:38:00,Gold Coast,5,Flat,Qlty,2050.0,10,3,1.253017724,0.05,515,515,0,685.9,1.33,658.3,-27.5,685.9,4245.0,75658.0,75658.0,17.82,1.0,2.62,3.2,22.14,2.36,12.31,25926.0,0.2738,0.4651,0.1,0.004738,12.48,7.32,1.0,1.0,0.1,0.1,102.84,105.04,97.64,1,1.0,3947743,1.0,9,9,True
2026-01-23_GoldCoast_Race6_1.253017728.parquet,,1.3.1,2026-01-23,10:08:00,Gold Coast,6,Flat,Qlty,1100.0,16,3,1.253017728,0.05,634,542,92,722.0,1.33,657.8,-64.1,722.0,5264.0,57984.0,67028.0,12.73,0.0,3.5,3.55,1.43,2.4,4.55,17995.0,0.2034,0.3782,0.289,0.00491,15.84,6.67,1.0,1.0,0.25,0.25,102.66,102.64,97.75,1,7.0,54403306,0.0,9,9,True
2026-01-23_GoldCoast_Race7_1.253017732.parquet,,1.3.1,2026-01-23,10:38:00,Gold Coast,7,Flat,Hcap,1400.0,16,3,1.253017732,0.05,548,548,0,730.3,1.34,654.0,-76.2,730.3,9502.0,56949.0,56949.0,5.99,2.0,5.2,4.4,15.38,2.53,4.76,12428.0,0.1981,0.328,0.1875,0.005684,12.94,6.78,1.0,1.0,0.1875,0.1875,102.78,102.42,98.04,1,6.0,68857659,0.0,9,9,True
2026-01-23_GoldCoast_Race8_1.253017736.parquet,,1.3.1,2026-01-23,11:08:00,Gold Coast,8,Flat,CL1,1400.0,16,3,1.253017736,0.05,518,518,0,689.8,1.33,658.5,-31.3,689.8,13829.0,89333.0,89333.0,6.46,2.0,4.5,4.2,6.67,2.99,19.05,21517.0,0.1801,0.297,0.1875,0.004922,9.14,5.0,1.0,1.0,0.1875,0.1875,102.76,107.67,98.17,1,5.0,80399525,0.0,9,9,True
2026-01-23_Launceston_Race1_1.253011838.parquet,,1.3.1,2026-01-23,06:23:00,Launceston,1,Flat,Hcap,1600.0,8,3,1.253011838,0.05,665,526,139,700.7,1.33,649.2,-51.5,700.7,2123.0,52680.0,61211.0,28.83,4.0,2.86,2.54,11.19,4.23,17.13,19256.0,0.2501,0.4147,0.25,0.005501,13.11,5.26,1.0,1.0,0.25,0.25,101.94,101.44,97.21,1,4.0,80329682,1.0,9,9,True
2026-01-23_Launceston_Race2_1.253011844.parquet,,1.3.1,2026-01-23,06:53:00,Launceston,2,Flat,CL1,2100.0,12,3,1.253011844,0.05,753,571,182,760.8,1.33,657.1,-103.6,760.8,3505.0,60713.0,71310.0,20.35,0.0,2.74,2.58,5.84,2.79,11.11,35652.0,0.2254,0.3412,0.0833,0.00507,14.55,8.0,1.0,1.0,0.0833,0.0833,102.93,101.83,96.9,1,8.0,80091409,0.0,9,9,True
2026-01-23_Launceston_Race3_1.253011850.parquet,,1.3.1,2026-01-23,07:23:00,Launceston,3,Flat,Mdn,1400.0,17,3,1.253011850,0.05,642,642,0,855.5,1.33,653.5,-202.0,855.5,4435.0,89100.0,89100.0,20.09,3.0,4.9,5.3,8.16,3.64,8.33,12027.0,0.2053,0.3187,0.1773,0.005255,19.31,9.09,1.0,1.0,0.1765,0.1765,102.34,104.75,96.11,1,7.0,94098895,0.0,9,9,True
